order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,discount_amount,total_amount
ORD00003080,CUST000394,2024-10-02 22:45:13,Shipped,Bank Transfer,3442 Main St,New York,AZ,27.74,4899.15
ORD00003081,CUST000792,2024-10-19 22:45:13,Processing,Bank Transfer,6944 Oak St,Dallas,PA,10.87,4264.29
ORD00003082,CUST000454,2024-11-30 22:45:13,Cancelled,Cash,9077 Main St,San Antonio,NY,39.89,7924.48
ORD00003083,CUST000488,2025-03-31 22:45:13,Cancelled,Bank Transfer,2386 Elm St,Chicago,CA,43.2,5799.55
ORD00003084,CUST000140,2025-07-03 22:45:13,Processing,PayPal,4309 Main St,Phoenix,TX,1.66,2304.66
ORD00003085,CUST000399,2025-04-03 22:45:13,Completed,Bank Transfer,3467 Elm St,San Antonio,TX,42.49,3197.15
ORD00003086,CUST000094,2024-12-31 22:45:13,Cancelled,PayPal,1066 Park St,New York,TX,1.07,840.59
ORD00003087,CUST000591,2025-07-06 22:45:13,Processing,Bank Transfer,1506 Elm St,San Antonio,PA,4.72,7382.18
ORD00003088,CUST000095,2024-07-25 22:45:13,Processing,Bank Transfer,1782 Park St,Dallas,TX,5.97,8603.65
ORD00003089,CUST000884,2025-05-20 22:45:13,Processing,Cash,4431 Main St,Chicago,TX,6.46,4742.91
ORD00003090,CUST000162,2024-09-22 22:45:13,Shipped,Cash,5168 Oak St,Dallas,NY,35.83,3884.16
ORD00003091,CUST000446,2025-02-12 22:45:13,Cancelled,PayPal,3679 Park St,San Diego,CA,0.61,267.56
ORD00003092,CUST000877,2025-06-06 22:45:13,Completed,PayPal,1104 Oak St,San Antonio,TX,30.7,7559.93
ORD00003093,CUST000090,2025-06-28 22:45:13,Shipped,Bank Transfer,8007 Oak St,Philadelphia,CA,24.29,10030.74
ORD00003094,CUST000480,2025-05-20 22:45:13,Processing,PayPal,5262 Main St,Dallas,CA,29.58,3472.54
ORD00003095,CUST000050,2025-03-24 22:45:13,Processing,PayPal,4354 Park St,San Diego,AZ,9.74,7122.38
ORD00003096,CUST000584,2025-02-06 22:45:13,Completed,Credit Card,2513 Main St,Dallas,TX,36.38,6286.11
ORD00003097,CUST000828,2024-07-19 22:45:13,Completed,PayPal,919 Main St,San Antonio,CA,3.88,6784.61
ORD00003098,CUST000234,2025-06-29 22:45:13,Completed,Bank Transfer,6706 Elm St,San Antonio,CA,12.78,6904.82
ORD00003099,CUST000390,2025-05-11 22:45:13,Processing,Bank Transfer,1964 Park St,San Antonio,CA,45.54,177.54
ORD00003100,CUST000492,2024-09-23 22:45:13,Cancelled,PayPal,2056 Park St,San Antonio,CA,32.8,4433.15
ORD00003101,CUST000166,2025-05-12 22:45:13,Completed,Cash,1472 Park St,Philadelphia,CA,6.01,542.29
ORD00003102,CUST000341,2024-08-28 22:45:13,Cancelled,PayPal,7411 Main St,Chicago,CA,9.74,2638.79
ORD00003103,CUST000596,2025-07-11 22:45:13,Shipped,Cash,2656 Park St,Houston,CA,37.32,4425.06
ORD00003104,CUST000330,2024-09-18 22:45:13,Shipped,PayPal,1880 Oak St,Houston,NY,43.04,4932.8
ORD00003105,CUST000586,2025-01-09 22:45:13,Processing,Bank Transfer,1567 Elm St,San Jose,NY,13.87,800.73
ORD00003106,CUST000112,2024-11-23 22:45:13,Cancelled,Cash,9710 Elm St,San Diego,CA,24.37,59.87
ORD00003107,CUST000118,2024-12-09 22:45:13,Completed,Credit Card,1867 Main St,Los Angeles,CA,26.66,3818.33
ORD00003108,CUST000089,2024-11-23 22:45:13,Cancelled,Cash,4837 Main St,San Antonio,AZ,31.7,6544.02
ORD00003109,CUST000469,2025-02-14 22:45:13,Shipped,Credit Card,362 Elm St,San Jose,NY,38.24,3614.92
ORD00003110,CUST000197,2025-02-14 22:45:13,Cancelled,Credit Card,8092 Elm St,Los Angeles,PA,15.85,4377.22
ORD00003111,CUST000501,2025-03-23 22:45:13,Processing,PayPal,3518 Park St,Dallas,AZ,30.65,2018.19
ORD00003112,CUST000244,2025-03-25 22:45:13,Processing,Credit Card,4375 Oak St,Los Angeles,AZ,20.96,5695.28
ORD00003113,CUST000089,2024-09-21 22:45:13,Completed,PayPal,6650 Main St,San Antonio,AZ,1.55,217.78
ORD00003114,CUST000493,2025-03-30 22:45:13,Completed,PayPal,7315 Park St,Phoenix,AZ,36.69,380.01
ORD00003115,CUST000550,2024-10-28 22:45:13,Cancelled,Credit Card,1607 Elm St,Los Angeles,AZ,10.16,5347.92
ORD00003116,CUST000967,2025-04-13 22:45:13,Shipped,Cash,2016 Oak St,New York,CA,47.27,4254.23
ORD00003117,CUST000716,2024-09-11 22:45:13,Shipped,PayPal,9525 Elm St,Philadelphia,TX,48.26,1538.56
ORD00003118,CUST000657,2025-01-11 22:45:13,Processing,Cash,1419 Oak St,Houston,CA,5.65,7921.57
ORD00003119,CUST000023,2025-05-29 22:45:13,Shipped,Bank Transfer,9178 Park St,San Jose,CA,18.9,1601.72
ORD00003120,CUST000581,2024-09-08 22:45:13,Cancelled,Credit Card,4446 Park St,Los Angeles,CA,4.39,4390.61
ORD00003121,CUST000294,2025-04-06 22:45:13,Completed,Credit Card,7230 Main St,San Antonio,CA,49.57,5362.89
ORD00003122,CUST000917,2025-04-26 22:45:13,Completed,Cash,5222 Elm St,Phoenix,TX,48.41,5309.81
ORD00003123,CUST000891,2025-06-23 22:45:13,Shipped,Credit Card,4284 Main St,Philadelphia,AZ,48.11,5654.77
ORD00003124,CUST000971,2024-10-08 22:45:13,Completed,Cash,6287 Main St,Los Angeles,TX,39.18,1738.29
ORD00003125,CUST000892,2025-06-20 22:45:13,Cancelled,Credit Card,9333 Park St,Houston,TX,36.82,7091.17
ORD00003126,CUST000732,2025-06-20 22:45:13,Completed,Bank Transfer,3923 Park St,Phoenix,TX,49.36,258.32
ORD00003127,CUST000300,2025-07-01 22:45:13,Processing,Bank Transfer,6370 Elm St,Chicago,CA,0.32,2418.65
ORD00003128,CUST000058,2025-06-23 22:45:13,Processing,Cash,757 Main St,New York,NY,15.74,619.64
ORD00003129,CUST000919,2024-09-22 22:45:13,Shipped,Credit Card,6095 Elm St,San Antonio,CA,17.93,1289.25
ORD00003130,CUST000801,2024-11-14 22:45:13,Processing,Bank Transfer,4441 Elm St,Philadelphia,TX,17.69,3292.98
ORD00003131,CUST000749,2025-06-18 22:45:13,Processing,Credit Card,1956 Main St,Los Angeles,TX,21.15,6780.95
ORD00003132,CUST000560,2024-11-20 22:45:13,Cancelled,PayPal,2331 Elm St,Chicago,NY,7.12,4075.22
ORD00003133,CUST000868,2025-06-10 22:45:13,Shipped,Credit Card,6758 Oak St,San Jose,CA,41.33,1635.68
ORD00003134,CUST000200,2025-06-01 22:45:13,Completed,Credit Card,7207 Elm St,Los Angeles,TX,4.16,8252.08
ORD00003135,CUST000591,2024-10-21 22:45:13,Completed,Cash,4874 Elm St,San Antonio,PA,39.35,1892.01
ORD00003136,CUST000366,2025-05-01 22:45:13,Cancelled,Bank Transfer,6060 Main St,Houston,CA,18.92,2304.69
ORD00003137,CUST000216,2025-06-10 22:45:13,Cancelled,PayPal,7837 Oak St,San Antonio,CA,10.98,7524.79
ORD00003138,CUST000728,2025-01-07 22:45:13,Shipped,PayPal,3561 Main St,Dallas,TX,42.89,4661.31
ORD00003139,CUST000279,2024-12-09 22:45:13,Cancelled,Credit Card,3591 Oak St,San Jose,TX,31.71,1852.83
ORD00003140,CUST000254,2025-07-06 22:45:13,Cancelled,Credit Card,873 Elm St,San Jose,TX,30.35,7316.13
ORD00003141,CUST000003,2025-01-16 22:45:13,Shipped,Bank Transfer,5292 Elm St,San Diego,CA,22.32,5009.58
ORD00003142,CUST000347,2024-12-02 22:45:13,Processing,Credit Card,6109 Elm St,San Antonio,PA,45.05,2252.21
ORD00003143,CUST000980,2025-05-15 22:45:13,Processing,PayPal,5698 Oak St,Los Angeles,CA,48.0,10946.83
ORD00003144,CUST000462,2024-08-16 22:45:13,Shipped,Bank Transfer,8239 Oak St,Los Angeles,CA,12.71,6577.09
ORD00003145,CUST000783,2024-10-26 22:45:13,Cancelled,Bank Transfer,7932 Oak St,San Antonio,CA,20.09,2204.4
ORD00003146,CUST000167,2025-07-18 22:45:13,Cancelled,Cash,6871 Park St,Philadelphia,CA,32.96,250.74
ORD00003147,CUST000806,2025-01-03 22:45:13,Completed,Credit Card,1342 Main St,San Antonio,IL,32.39,3402.24
ORD00003148,CUST000002,2024-08-11 22:45:13,Cancelled,Credit Card,396 Main St,Los Angeles,PA,49.36,6460.28
ORD00003149,CUST000194,2025-07-09 22:45:13,Completed,Credit Card,6640 Elm St,Phoenix,IL,31.08,10126.38
ORD00003150,CUST000204,2025-07-13 22:45:13,Cancelled,Bank Transfer,1609 Oak St,Phoenix,TX,12.52,289.0
ORD00003151,CUST000758,2025-05-24 22:45:13,Processing,Bank Transfer,6458 Elm St,San Antonio,TX,46.58,2851.87
ORD00003152,CUST000787,2025-04-12 22:45:13,Processing,Cash,2735 Main St,Los Angeles,CA,38.3,3202.98
ORD00003153,CUST000183,2024-08-18 22:45:13,Completed,PayPal,7663 Park St,New York,TX,16.77,8153.4
ORD00003154,CUST000711,2025-04-15 22:45:13,Processing,Cash,8855 Oak St,San Diego,TX,29.45,2584.2
ORD00003155,CUST000123,2025-03-15 22:45:13,Completed,Credit Card,5991 Park St,San Diego,CA,24.76,856.78
ORD00003156,CUST000995,2024-12-13 22:45:13,Completed,PayPal,8676 Elm St,Los Angeles,AZ,14.18,5157.5
ORD00003157,CUST000945,2025-06-06 22:45:13,Shipped,Bank Transfer,9369 Main St,New York,TX,15.77,3847.9
ORD00003158,CUST000795,2025-02-21 22:45:13,Cancelled,Bank Transfer,7080 Elm St,Houston,TX,13.67,4675.83
ORD00003159,CUST000253,2025-07-04 22:45:13,Shipped,Cash,3450 Elm St,San Jose,CA,21.02,7072.29
ORD00003160,CUST000292,2024-11-23 22:45:13,Processing,Bank Transfer,2854 Elm St,Houston,TX,10.41,3758.6
ORD00003161,CUST000903,2024-11-08 22:45:13,Processing,Credit Card,9260 Elm St,Chicago,NY,26.72,4322.56
ORD00003162,CUST000517,2025-06-03 22:45:13,Processing,Credit Card,8991 Main St,Dallas,PA,33.8,7349.28
ORD00003163,CUST000315,2024-12-11 22:45:13,Cancelled,Credit Card,237 Main St,Philadelphia,NY,0.51,364.12
ORD00003164,CUST000877,2025-01-14 22:45:13,Cancelled,Bank Transfer,3887 Main St,San Antonio,TX,29.32,1716.48
ORD00003165,CUST000657,2025-03-12 22:45:13,Cancelled,Cash,9996 Park St,Houston,CA,38.57,5718.8
ORD00003166,CUST000490,2025-05-10 22:45:13,Cancelled,Cash,7490 Park St,Chicago,CA,1.16,5570.37
ORD00003167,CUST000285,2025-03-14 22:45:13,Shipped,Cash,9644 Main St,Houston,TX,32.07,3696.95
ORD00003168,CUST000242,2024-11-03 22:45:13,Completed,Bank Transfer,1725 Elm St,Dallas,IL,22.76,4100.1
ORD00003169,CUST000244,2025-01-30 22:45:13,Shipped,Credit Card,9695 Main St,Los Angeles,AZ,49.05,765.67
ORD00003170,CUST000476,2024-12-04 22:45:13,Processing,PayPal,6311 Main St,New York,TX,0.37,678.63
ORD00003171,CUST000175,2024-11-08 22:45:13,Processing,Cash,8047 Main St,San Antonio,NY,49.41,5329.01
ORD00003172,CUST000696,2024-12-18 22:45:13,Shipped,Credit Card,3218 Elm St,Phoenix,TX,38.23,3205.43
ORD00003173,CUST000733,2024-12-31 22:45:13,Cancelled,Cash,7341 Elm St,San Diego,TX,14.64,8853.54
ORD00003174,CUST000849,2024-12-24 22:45:13,Processing,Cash,6920 Elm St,San Antonio,TX,15.9,3873.25
ORD00003175,CUST000292,2025-01-12 22:45:13,Completed,Credit Card,8049 Park St,Houston,TX,30.88,7233.97
ORD00003176,CUST000701,2024-09-05 22:45:13,Cancelled,PayPal,9548 Main St,Los Angeles,TX,48.65,3505.41
ORD00003177,CUST000773,2024-08-29 22:45:13,Completed,Credit Card,3028 Oak St,Philadelphia,TX,22.34,6047.19
ORD00003178,CUST000949,2025-01-28 22:45:13,Cancelled,Bank Transfer,2336 Main St,San Antonio,TX,46.54,964.4
ORD00003179,CUST000861,2024-07-26 22:45:13,Processing,Credit Card,3633 Park St,San Jose,TX,19.82,10796.28
ORD00003180,CUST000711,2025-05-06 22:45:13,Completed,Cash,9069 Park St,San Diego,TX,20.03,595.44
ORD00003181,CUST000792,2025-07-09 22:45:13,Cancelled,Bank Transfer,2028 Oak St,Dallas,PA,20.84,182.02
ORD00003182,CUST000129,2025-06-13 22:45:13,Processing,Cash,2312 Oak St,San Jose,NY,2.97,3628.31
ORD00003183,CUST000043,2025-06-17 22:45:13,Processing,Bank Transfer,8473 Park St,Houston,TX,5.3,6097.15
ORD00003184,CUST000993,2025-02-13 22:45:13,Cancelled,Bank Transfer,412 Main St,San Diego,AZ,0.87,3287.01
ORD00003185,CUST000529,2024-09-27 22:45:13,Cancelled,Bank Transfer,302 Elm St,San Diego,PA,39.4,8189.43
ORD00003186,CUST000426,2025-04-23 22:45:13,Processing,Bank Transfer,4339 Park St,Dallas,IL,41.24,6866.6
ORD00003187,CUST000038,2025-01-27 22:45:13,Processing,PayPal,2355 Elm St,Philadelphia,NY,28.94,1297.02
ORD00003188,CUST000173,2024-08-20 22:45:13,Cancelled,PayPal,6757 Main St,Houston,TX,34.65,87.15
ORD00003189,CUST000481,2025-01-20 22:45:13,Processing,Bank Transfer,9145 Elm St,Los Angeles,TX,30.77,1375.88
ORD00003190,CUST000492,2025-04-30 22:45:13,Shipped,PayPal,7125 Oak St,San Antonio,CA,11.52,4568.12
ORD00003191,CUST000761,2025-05-21 22:45:13,Completed,Bank Transfer,791 Oak St,San Jose,IL,15.71,8407.9
ORD00003192,CUST000396,2024-10-02 22:45:13,Completed,Bank Transfer,4598 Elm St,San Jose,PA,34.64,1409.28
ORD00003193,CUST000053,2024-10-01 22:45:13,Completed,PayPal,4462 Park St,Houston,IL,3.41,7737.91
ORD00003194,CUST000081,2025-03-30 22:45:13,Processing,PayPal,8923 Elm St,New York,TX,42.12,1644.81
ORD00003195,CUST000180,2025-02-11 22:45:13,Processing,Credit Card,1728 Park St,Philadelphia,TX,4.02,2507.14
ORD00003196,CUST000358,2025-02-09 22:45:13,Shipped,PayPal,5521 Oak St,San Diego,CA,25.76,5449.98
ORD00003197,CUST000562,2024-09-14 22:45:13,Processing,Cash,6404 Elm St,Phoenix,TX,22.6,664.85
ORD00003198,CUST000022,2024-11-11 22:45:13,Shipped,PayPal,7289 Park St,San Jose,NY,1.74,6415.96
ORD00003199,CUST000458,2025-04-26 22:45:13,Shipped,Credit Card,3667 Park St,San Diego,CA,33.87,2954.77
ORD00003200,CUST000598,2024-08-01 22:45:13,Cancelled,PayPal,9122 Elm St,Phoenix,IL,38.23,384.04
ORD00003201,CUST000170,2025-04-23 22:45:13,Processing,PayPal,6855 Oak St,Chicago,PA,19.04,6890.23
ORD00003202,CUST000104,2024-11-20 22:45:13,Processing,PayPal,3134 Oak St,San Jose,CA,32.25,10603.82
ORD00003203,CUST000609,2024-09-11 22:45:13,Completed,Cash,9415 Main St,Dallas,TX,42.8,2194.1
ORD00003204,CUST000328,2024-11-14 22:45:13,Completed,Cash,7644 Main St,San Diego,CA,36.08,4887.22
ORD00003205,CUST000445,2025-04-13 22:45:13,Cancelled,Cash,8242 Oak St,San Diego,TX,46.45,2145.84
ORD00003206,CUST000206,2025-04-19 22:45:13,Processing,Cash,7863 Park St,San Jose,TX,11.07,956.17
ORD00003207,CUST000001,2025-02-02 22:45:13,Shipped,Bank Transfer,3565 Park St,Chicago,TX,10.75,3763.04
ORD00003208,CUST000121,2025-04-01 22:45:13,Completed,PayPal,3080 Oak St,Dallas,TX,0.76,4797.44
ORD00003209,CUST000001,2025-03-29 22:45:13,Processing,Cash,5568 Park St,Chicago,TX,30.33,3058.28
ORD00003210,CUST000665,2024-07-23 22:45:13,Cancelled,Credit Card,2819 Main St,Dallas,CA,49.23,2546.79
ORD00003211,CUST000776,2024-11-19 22:45:13,Cancelled,Bank Transfer,8076 Oak St,San Antonio,PA,13.76,5850.04
ORD00003212,CUST000355,2025-05-18 22:45:13,Shipped,Bank Transfer,9456 Elm St,Chicago,CA,26.85,2251.24
ORD00003213,CUST000315,2025-06-25 22:45:13,Processing,PayPal,2641 Oak St,Philadelphia,NY,4.26,6136.3
ORD00003214,CUST000531,2025-01-23 22:45:13,Completed,Credit Card,8128 Oak St,Philadelphia,CA,17.71,3509.57
ORD00003215,CUST000236,2024-08-20 22:45:13,Completed,Cash,4879 Oak St,Phoenix,TX,36.23,2753.75
ORD00003216,CUST000333,2025-01-06 22:45:13,Processing,Bank Transfer,2997 Elm St,San Antonio,NY,25.84,2706.12
ORD00003217,CUST000895,2025-02-15 22:45:13,Processing,Bank Transfer,1103 Elm St,Los Angeles,AZ,7.17,2885.07
ORD00003218,CUST000381,2025-03-06 22:45:13,Processing,Bank Transfer,9150 Oak St,Philadelphia,TX,38.37,3930.73
ORD00003219,CUST000643,2025-06-06 22:45:13,Cancelled,Cash,5208 Oak St,Philadelphia,TX,9.67,2409.06
ORD00003220,CUST000484,2024-11-23 22:45:13,Processing,PayPal,8105 Main St,Philadelphia,IL,25.31,6077.71
ORD00003221,CUST000126,2024-09-29 22:45:13,Processing,Cash,2927 Oak St,San Diego,TX,15.11,9799.27
ORD00003222,CUST000174,2025-02-03 22:45:13,Cancelled,Bank Transfer,1844 Elm St,Dallas,IL,4.71,4327.99
ORD00003223,CUST000705,2025-07-19 22:45:13,Processing,Credit Card,1207 Elm St,Phoenix,TX,27.21,3055.91
ORD00003224,CUST000025,2025-01-30 22:45:13,Shipped,Credit Card,3425 Park St,San Antonio,PA,29.96,1604.04
ORD00003225,CUST000410,2025-06-15 22:45:13,Completed,Cash,375 Main St,Phoenix,CA,30.29,520.33
ORD00003226,CUST000696,2025-04-15 22:45:13,Shipped,PayPal,7245 Main St,Phoenix,TX,40.49,3832.87
ORD00003227,CUST000928,2025-03-12 22:45:13,Cancelled,Cash,1211 Main St,Philadelphia,NY,18.73,4301.35
ORD00003228,CUST000494,2024-12-23 22:45:13,Shipped,PayPal,432 Park St,Los Angeles,PA,18.2,5545.9
ORD00003229,CUST000661,2024-11-21 22:45:13,Shipped,PayPal,9314 Oak St,San Jose,TX,46.4,4378.88
ORD00003230,CUST000095,2024-08-21 22:45:13,Cancelled,Credit Card,7415 Oak St,Dallas,TX,3.2,2345.32
ORD00003231,CUST000755,2025-06-05 22:45:13,Shipped,Cash,363 Park St,Chicago,IL,42.11,424.8
ORD00003232,CUST000169,2025-06-26 22:45:13,Shipped,Cash,5110 Main St,Dallas,IL,6.89,7117.25
ORD00003233,CUST000869,2024-10-06 22:45:13,Shipped,Credit Card,206 Oak St,Los Angeles,AZ,46.44,4583.0
ORD00003234,CUST000332,2025-06-23 22:45:13,Processing,Bank Transfer,2638 Oak St,Phoenix,CA,41.85,6254.43
ORD00003235,CUST000301,2024-09-07 22:45:13,Completed,Credit Card,1163 Elm St,San Antonio,IL,28.85,4052.69
ORD00003236,CUST000645,2024-11-10 22:45:13,Processing,PayPal,7934 Elm St,Dallas,NY,47.74,4881.15
ORD00003237,CUST000896,2024-08-15 22:45:13,Completed,PayPal,4356 Oak St,Los Angeles,NY,42.96,3063.17
ORD00003238,CUST000320,2025-05-17 22:45:13,Cancelled,Bank Transfer,6942 Elm St,San Jose,CA,10.48,5844.49
ORD00003239,CUST000679,2024-09-10 22:45:13,Processing,Credit Card,6142 Park St,Chicago,PA,4.91,2283.17
ORD00003240,CUST000843,2025-06-14 22:45:13,Completed,Credit Card,8290 Elm St,Chicago,IL,36.27,4281.48
ORD00003241,CUST000086,2024-11-03 22:45:13,Processing,Credit Card,188 Oak St,San Jose,TX,29.98,699.28
ORD00003242,CUST000412,2025-07-14 22:45:13,Completed,PayPal,3686 Oak St,San Diego,PA,23.83,1811.36
ORD00003243,CUST000691,2024-11-12 22:45:13,Completed,Credit Card,1832 Oak St,New York,CA,22.13,6115.4
ORD00003244,CUST000597,2025-03-12 22:45:13,Shipped,Bank Transfer,1156 Elm St,Philadelphia,TX,15.06,875.34
ORD00003245,CUST000385,2025-07-08 22:45:13,Cancelled,PayPal,9847 Oak St,San Jose,TX,40.41,6465.14
ORD00003246,CUST000680,2024-07-22 22:45:13,Processing,Bank Transfer,9627 Oak St,San Jose,CA,38.39,5871.86
ORD00003247,CUST000301,2025-05-18 22:45:13,Completed,Cash,7771 Main St,San Antonio,IL,49.82,5449.46
ORD00003248,CUST000093,2025-03-30 22:45:13,Completed,PayPal,6763 Park St,Dallas,CA,28.69,2973.72
ORD00003249,CUST000831,2024-11-04 22:45:13,Shipped,PayPal,9118 Oak St,San Antonio,AZ,49.89,1203.41
ORD00003250,CUST000470,2024-10-30 22:45:13,Cancelled,Bank Transfer,5103 Oak St,Philadelphia,TX,48.06,6953.98
ORD00003251,CUST000006,2025-05-10 22:45:13,Shipped,Bank Transfer,328 Elm St,Dallas,IL,28.73,5334.11
ORD00003252,CUST000027,2024-07-29 22:45:13,Shipped,Bank Transfer,9738 Oak St,New York,TX,31.82,3358.82
ORD00003253,CUST000087,2024-12-05 22:45:13,Shipped,Credit Card,5063 Park St,Houston,CA,13.4,7171.34
ORD00003254,CUST000149,2024-11-05 22:45:13,Completed,Bank Transfer,3268 Park St,Chicago,CA,49.98,4507.59
ORD00003255,CUST000731,2024-10-13 22:45:13,Cancelled,Cash,2960 Main St,Philadelphia,AZ,46.15,3564.45
ORD00003256,CUST000139,2024-10-19 22:45:13,Completed,Credit Card,8117 Elm St,San Jose,TX,42.04,5980.16
ORD00003257,CUST000650,2025-01-14 22:45:13,Processing,Bank Transfer,6615 Elm St,Los Angeles,TX,14.86,12230.24
ORD00003258,CUST000315,2024-09-10 22:45:13,Processing,PayPal,7849 Park St,Philadelphia,NY,32.9,6769.71
ORD00003259,CUST000956,2024-09-22 22:45:13,Processing,Bank Transfer,7710 Park St,San Jose,CA,49.91,2045.95
ORD00003260,CUST000558,2025-01-13 22:45:13,Processing,Credit Card,7908 Main St,Phoenix,IL,37.6,2103.12
ORD00003261,CUST000415,2025-03-31 22:45:13,Cancelled,PayPal,8966 Park St,Phoenix,TX,7.57,5577.63
ORD00003262,CUST000288,2025-07-09 22:45:13,Cancelled,Credit Card,2014 Main St,Philadelphia,CA,12.83,7790.52
ORD00003263,CUST000790,2024-08-09 22:45:13,Completed,Cash,9021 Oak St,Dallas,TX,35.0,4819.52
ORD00003264,CUST000004,2025-01-05 22:45:13,Cancelled,Bank Transfer,2199 Park St,New York,CA,15.9,2650.99
ORD00003265,CUST000161,2025-05-16 22:45:13,Completed,Credit Card,7580 Oak St,Los Angeles,TX,0.5,6248.3
ORD00003266,CUST000670,2025-01-30 22:45:13,Cancelled,Credit Card,7844 Main St,San Diego,TX,5.53,9759.41
ORD00003267,CUST000383,2025-02-05 22:45:13,Completed,Credit Card,8966 Main St,Philadelphia,AZ,16.38,5693.88
ORD00003268,CUST000972,2025-03-13 22:45:13,Cancelled,Bank Transfer,7800 Elm St,San Antonio,CA,23.12,2407.84
ORD00003269,CUST000113,2025-03-24 22:45:13,Completed,Cash,3832 Park St,Philadelphia,CA,2.24,1626.6
ORD00003270,CUST000210,2024-10-02 22:45:13,Completed,Bank Transfer,7253 Oak St,New York,AZ,1.65,4618.79
ORD00003271,CUST000330,2024-07-21 22:45:13,Shipped,Credit Card,9869 Main St,Houston,NY,42.41,473.46
ORD00003272,CUST000410,2025-05-26 22:45:13,Cancelled,Credit Card,1292 Oak St,Phoenix,CA,17.67,2067.88
ORD00003273,CUST000356,2025-02-05 22:45:13,Shipped,PayPal,4582 Park St,Philadelphia,CA,17.48,4913.3
ORD00003274,CUST000809,2024-12-04 22:45:13,Completed,PayPal,7912 Main St,San Jose,NY,44.51,2442.77
ORD00003275,CUST000278,2025-03-21 22:45:13,Cancelled,PayPal,2992 Elm St,Los Angeles,IL,37.57,4388.99
ORD00003276,CUST000265,2025-06-23 22:45:13,Completed,PayPal,7288 Main St,San Diego,NY,11.03,6795.36
ORD00003277,CUST000732,2024-09-07 22:45:13,Cancelled,Cash,7110 Elm St,Phoenix,TX,10.61,4727.71
ORD00003278,CUST000594,2025-07-09 22:45:13,Processing,Credit Card,2883 Park St,San Antonio,CA,32.46,176.56
ORD00003279,CUST000241,2025-02-05 22:45:13,Cancelled,PayPal,1773 Elm St,Philadelphia,AZ,20.46,6433.15
ORD00003280,CUST000462,2025-04-28 22:45:13,Completed,PayPal,5909 Main St,Los Angeles,CA,25.96,2613.48
ORD00003281,CUST000049,2024-08-07 22:45:13,Processing,PayPal,9826 Park St,Chicago,TX,38.48,1680.86
ORD00003282,CUST000788,2024-08-22 22:45:13,Completed,Bank Transfer,4026 Oak St,San Diego,TX,9.06,1675.65
ORD00003283,CUST000507,2025-03-16 22:45:13,Cancelled,Credit Card,3421 Oak St,San Jose,CA,11.89,1666.24
ORD00003284,CUST000075,2025-04-06 22:45:13,Shipped,Credit Card,8277 Main St,San Antonio,IL,21.25,3504.39
ORD00003285,CUST000488,2024-09-29 22:45:13,Cancelled,Bank Transfer,9016 Elm St,Chicago,CA,37.75,8319.32
ORD00003286,CUST000464,2025-03-29 22:45:13,Shipped,Bank Transfer,1650 Main St,Chicago,PA,32.72,3460.42
ORD00003287,CUST000090,2025-05-22 22:45:13,Completed,PayPal,1406 Elm St,Philadelphia,CA,46.6,2141.5
ORD00003288,CUST000182,2025-06-17 22:45:13,Completed,Cash,9813 Park St,Dallas,IL,23.83,4858.52
ORD00003289,CUST000300,2025-06-24 22:45:13,Processing,PayPal,2736 Park St,Chicago,CA,47.14,4236.48
ORD00003290,CUST000106,2024-11-03 22:45:13,Completed,Credit Card,3114 Main St,Los Angeles,TX,23.77,4506.48
ORD00003291,CUST000895,2025-04-24 22:45:13,Shipped,Credit Card,3816 Elm St,Los Angeles,AZ,35.87,3082.81
ORD00003292,CUST000752,2024-12-21 22:45:13,Completed,Cash,7865 Elm St,Houston,TX,26.63,5702.22
